start_ts,end_ts,src_ip,dst_ip,src_port,dst_port,protocol,tos,tcp_flags,packet_count,bytes,router_in_port,router_out_port
1361951998.007,1361951998.007,7.35.214.129,72.51.164.18,51506,80,6,0,0,2,92,49,78
1361951999.415,1361951999.671,205.221.198.69,41.43.200.116,443,52699,6,0,0,2,104,57,50
1361951994.295,1361951998.199,18.141.178.80,7.35.157.34,80,13446,6,0,0,2,104,78,50
1361951999.479,1361951999.479,7.35.156.236,24.244.207.177,42581,443,6,0,0,2,92,49,78
1361951998.007,1361951998.007,41.43.200.81,24.217.152.145,54339,80,6,0,0,2,104,50,78
1361951999.415,1361951999.543,168.242.92.0,41.43.194.178,80,55987,6,0,0,5,652,78,50
1361951999.479,1361951999.479,59.52.159.105,72.39.49.138,443,56869,6,0,0,2,123,78,50
1361951998.071,1361951998.327,7.35.156.232,168.191.12.239,25731,80,6,0,0,9,1016,50,57
1361951998.007,1361951999.095,226.183.133.3,7.35.48.163,38285,80,6,0,0,74,3594,76,50
1361951999.415,1361951999.479,4.236.114.247,41.43.218.199,443,49353,6,0,0,7,840,78,50
1361951999.479,1361951999.479,24.244.207.177,7.35.156.236,443,12910,6,0,0,2,139,78,49
1361952002.551,1361952002.743,66.111.89.191,7.35.156.249,80,41568,6,32,0,6,516,57,50
1361951999.479,1361951999.479,24.244.207.177,7.35.156.236,443,33809,6,0,0,2,139,78,49
1361951999.479,1361951999.479,24.244.207.177,7.35.156.236,443,42581,6,0,0,2,139,78,49
1361951998.007,1361952004.343,18.141.178.80,7.35.156.230,443,38418,6,0,0,4,316,78,50
1361951994.295,1361951999.351,41.43.163.72,74.240.70.28,58962,443,6,0,0,11,1060,50,57
1361951999.479,1361951999.671,41.43.195.251,108.223.78.255,9781,80,6,0,0,2,92,49,78
1361951999.479,1361951999.671,41.43.195.251,108.223.78.255,9782,80,6,0,0,2,92,49,78
1361952002.551,1361952003.639,216.84.74.70,41.43.195.44,3128,58159,6,0,0,4,555,50,50
1361951999.479,1361951999.863,7.35.86.18,199.58.3.176,44020,80,6,0,0,6,1403,49,78
1361951999.414,1361951999.670,216.182.191.147,7.35.157.46,80,7410,6,0,0,5,613,78,50
1361951999.414,1361952004.470,69.178.252.238,248.207.142.6,39294,993,6,32,0,15,1446,57,49
1361951999.414,1361952003.190,24.244.207.177,7.35.157.34,443,29381,6,0,0,2,210,78,50
1361951998.070,1361951998.134,7.35.71.122,168.105.222.123,61455,80,6,0,0,6,1015,50,78
1361951994.358,1361951999.414,7.35.157.46,160.68.123.197,45106,80,6,0,0,8,1051,50,78
1361951994.358,1361952000.950,7.35.157.46,66.203.94.185,16649,80,6,0,0,21,4427,50,78
1361951999.414,1361952000.118,59.55.209.130,7.35.157.46,80,42314,6,0,0,5,563,78,50
1361951999.478,1361951999.990,107.31.54.176,7.35.250.199,55035,80,6,32,0,17,1891,57,49
1361951999.478,1361952000.246,168.69.108.239,7.35.41.68,21,2699,6,32,0,14,1456,57,49
1361952002.550,1361952002.934,37.106.127.157,7.35.156.239,80,4587,6,32,0,6,482,57,50
1361951998.070,1361951998.262,7.35.157.38,216.182.191.147,11397,80,6,0,0,6,1015,49,78
1361951999.478,1361951999.734,216.182.191.147,7.35.157.46,80,6519,6,0,0,5,613,78,50
1361951994.358,1361952002.614,41.43.163.75,74.240.70.89,59411,443,6,0,0,12,1136,50,57
1361951999.478,1361951999.862,79.11.17.50,7.35.63.111,61581,3283,6,32,0,12,1666,57,50
1361951999.478,1361951999.862,7.35.63.111,79.11.17.50,3283,61581,6,0,0,11,610,49,57
1361951994.294,1361952002.614,41.43.163.75,74.240.70.89,59410,443,6,0,0,11,970,50,57
1361951994.422,1361951999.606,7.35.33.84,41.43.196.135,443,53625,6,0,0,33,30613,50,50
1361951999.478,1361952002.614,41.43.163.75,74.240.70.86,58240,443,6,0,0,11,970,50,57
1361951999.414,1361952000.758,7.35.157.38,216.182.191.147,30250,80,6,0,0,6,767,49,78
1361951999.478,1361951999.734,232.52.129.228,7.35.157.42,6969,48862,6,0,0,5,342,76,50
1361951999.414,1361952002.422,74.56.113.99,7.35.157.46,80,6395,6,32,0,16,8403,57,49
1361951999.478,1361951999.478,7.35.250.168,205.163.144.153,443,56331,6,0,0,2,92,50,57
1361951998.006,1361952000.310,41.43.208.216,24.217.158.181,55725,80,6,0,0,2,104,49,78
1361951999.478,1361951999.542,205.163.144.153,7.35.250.168,56330,443,6,32,0,3,159,57,49
1361951998.006,1361951998.198,7.35.156.255,71.222.84.220,62768,80,6,0,0,5,913,50,78
1361951999.478,1361952000.502,7.35.156.253,205.71.98.14,16116,80,6,0,0,2,92,50,78
1361951994.358,1361951999.350,7.35.157.46,205.221.198.81,46193,80,6,0,0,10,899,50,57
1361952002.614,1361952002.742,168.253.40.84,41.43.212.172,58361,63708,6,32,0,2,215,57,50
1361951994.422,1361952001.334,7.35.156.229,84.56.196.3,31248,80,6,0,0,4,186,49,57
1361951998.070,1361952004.406,18.141.178.80,7.35.156.230,443,1044,6,0,0,4,316,78,50
1361951994.422,1361952004.854,66.225.83.179,216.84.74.71,80,38355,6,0,0,63,73599,78,49
1361951999.478,1361951999.542,69.178.237.134,248.207.142.6,38371,993,6,32,0,4,267,57,49
1361951999.478,1361952000.502,7.35.157.43,101.127.99.77,26657,80,6,0,0,9,1908,50,57
1361952002.550,1361952002.678,18.141.178.80,7.35.156.237,443,59821,6,0,0,3,159,78,50
1361951994.422,1361952004.854,66.225.83.179,216.84.74.71,80,56165,6,0,0,73,88304,78,49
1361951994.422,1361952004.918,7.35.157.42,81.41.252.79,61260,80,6,0,0,5,615,50,57
1361951994.358,1361952000.310,7.35.156.229,24.244.207.240,64194,80,6,0,0,4,186,49,78
1361952002.550,1361952002.614,7.35.62.3,160.111.210.4,56084,1935,6,0,0,6,571,49,78
1361951994.357,1361951999.349,41.43.163.72,74.240.70.28,58963,443,6,0,0,12,1226,50,57
1361952002.549,1361952002.549,18.141.178.80,7.35.157.33,443,34042,6,0,0,2,131,78,50
1361951994.421,1361951999.349,41.43.163.72,74.240.70.28,58964,443,6,0,0,13,1303,50,57
1361951999.477,1361951999.541,205.163.144.153,7.35.250.168,56327,443,6,32,0,3,159,57,49
1361951999.477,1361951999.477,7.35.250.168,205.163.144.153,443,56327,6,0,0,2,92,50,57
1361951998.069,1361951998.261,245.111.250.39,7.35.156.231,80,55646,6,32,0,5,657,57,49
1361951998.069,1361951998.389,241.20.1.110,7.35.1.30,80,56190,6,32,0,5,534,57,49
1361951998.069,1361951998.261,66.190.213.152,7.35.156.231,80,13701,6,32,0,5,1276,57,50
1361951994.421,1361951998.517,160.101.37.203,248.207.142.6,42434,993,6,0,0,19,1732,57,49
1361951999.477,1361952004.533,205.221.198.70,7.35.157.43,80,14964,6,0,0,2,112,57,50
1361951999.541,1361952004.533,205.221.198.70,7.35.157.43,80,29768,6,0,0,2,112,57,50
1361951999.477,1361951999.925,75.156.247.91,248.207.142.8,2483,25,6,0,0,4,186,78,50
1361951999.477,1361951999.477,7.35.156.236,24.244.207.177,36286,443,6,0,0,2,92,49,78
1361951999.477,1361951999.477,7.35.156.236,24.244.207.177,56475,443,6,0,0,2,92,49,78
1361951999.541,1361951999.797,67.137.62.57,41.43.220.156,62547,58079,6,0,0,6,582,78,50
1361951994.421,1361951999.285,160.68.123.197,7.35.157.46,80,62393,6,32,0,5,1639,57,49
1361951998.069,1361952003.061,21.38.149.235,41.43.220.156,58137,56074,6,32,0,9,1138,57,50
1361951999.541,1361952004.789,41.43.201.124,18.141.178.80,52035,443,6,0,0,7,817,49,78
1361951999.477,1361952000.117,41.43.218.230,212.221.49.108,57825,49989,6,0,0,5,803,50,78
1361951999.541,1361951999.541,74.240.12.148,7.35.156.253,80,58638,6,0,0,2,92,57,50
1361952002.549,1361952002.997,7.35.157.45,24.200.29.61,63576,80,6,0,0,6,821,50,78
1361951999.541,1361951999.541,205.221.198.71,7.35.214.200,443,59608,6,0,0,2,98,57,49
1361951999.477,1361952000.117,67.148.168.115,7.35.157.46,80,58750,6,32,0,4,352,57,50
1361951994.357,1361951999.989,72.51.164.1,7.35.156.228,80,11810,6,0,0,27,31909,78,50
1361951999.541,1361951999.605,7.35.156.255,70.52.56.27,46202,80,6,0,0,6,988,49,57
1361951999.477,1361952005.557,41.43.195.251,49.188.34.85,9740,80,6,0,0,4,184,50,57
1361951994.421,1361952004.853,66.225.83.179,216.84.74.71,80,48049,6,0,0,66,77759,78,49
1361951994.421,1361952004.853,7.35.157.42,223.149.176.140,56339,80,6,0,0,5,607,49,57
1361951994.421,1361951999.349,74.240.70.28,41.43.163.72,443,58964,6,0,0,8,3791,57,50
1361951999.541,1361951999.541,41.43.194.129,205.221.198.112,37424,443,6,0,0,7,465,50,57
1361951994.421,1361952004.533,7.35.156.228,98.146.66.202,21533,5304,6,0,0,11,1456,50,78
1361951994.421,1361952002.613,41.43.163.75,74.240.70.89,59413,443,6,0,0,12,1136,50,57
1361951994.421,1361952001.653,206.91.40.107,41.43.208.63,80,55209,6,32,0,45,52154,57,50
1361951994.421,1361952001.653,206.91.40.107,41.43.208.63,80,55211,6,32,0,61,79274,57,50
1361952002.549,1361952002.805,68.65.217.241,216.84.74.71,80,51472,6,32,0,5,1796,57,49
1361951994.421,1361952003.957,43.28.102.169,7.35.156.228,14424,7406,6,0,0,100,135200,78,49
1361951994.421,1361952000.181,72.39.49.108,172.157.1.223,52492,80,6,0,0,63,24818,49,78
1361951994.421,1361951999.349,41.43.163.72,74.240.70.28,58965,443,6,0,0,14,1469,50,57
1361951998.068,1361951998.132,7.35.71.122,168.105.222.123,61452,80,6,0,0,6,1003,49,78
1361951994.420,1361952002.612,74.240.70.89,41.43.163.75,443,59412,6,0,0,6,1383,57,50
1361951997.236,1361951997.876,107.31.54.176,7.35.250.199,40369,80,6,32,0,28,2386,57,49
1361951998.068,1361951998.068,41.43.210.47,111.175.237.91,65156,80,6,0,0,6,276,49,78
1361951998.068,1361951998.132,7.35.71.122,168.105.222.123,61454,80,6,0,0,6,1008,50,78
1361951997.236,1361951997.876,107.31.54.176,7.35.250.199,42087,80,6,32,0,23,2126,57,49
1361951998.068,1361952001.076,7.35.250.0,69.171.28.223,443,53378,6,0,0,7,1609,50,57
1361951994.484,1361952003.188,205.249.79.161,41.43.219.42,80,62876,6,0,0,9,1157,57,50
1361951994.484,1361951997.812,216.84.74.71,41.43.218.146,3128,64957,6,0,0,26,24064,50,50
1361951994.420,1361951998.644,245.210.42.51,7.35.103.58,31388,64309,6,32,0,14,1138,57,50
1361951994.420,1361952003.060,7.35.103.58,245.210.42.51,64309,31388,6,0,0,19,2066,50,78
1361951999.540,1361952000.820,207.210.110.112,41.43.195.161,54875,3909,6,0,0,3,138,78,50
1361951999.540,1361951999.540,59.53.57.112,7.35.156.253,80,54553,6,0,0,2,104,78,49
1361952002.612,1361952004.916,7.35.156.242,72.51.164.104,44738,80,6,0,0,7,729,50,78
1361951994.420,1361952004.468,206.91.40.107,41.43.208.63,80,55208,6,32,0,58,57819,57,50
1361951994.420,1361952001.652,206.91.40.107,41.43.208.63,80,55212,6,32,0,8,2656,57,50
1361951998.068,1361951998.132,7.35.62.3,160.111.210.4,56004,1935,6,0,0,6,571,49,78
1361951998.068,1361951998.196,7.35.156.229,205.221.198.116,13486,80,6,0,0,6,1261,49,57
1361951994.420,1361951997.876,216.84.74.71,41.43.218.146,3128,64948,6,0,0,13,10617,50,50
1361951994.420,1361952001.588,41.43.163.74,74.240.70.27,36762,443,6,0,0,12,1226,50,57
1361952002.548,1361952002.612,7.35.156.254,24.244.207.195,43217,443,6,0,0,3,203,50,78
1361952002.612,1361952002.740,30.81.65.230,7.35.156.228,443,24433,6,32,0,3,138,57,50
1361951994.420,1361951997.812,216.84.74.71,41.43.218.146,3128,64950,6,0,0,22,19584,50,50
1361951994.484,1361951997.812,216.84.74.71,41.43.218.146,3128,64958,6,0,0,20,17305,50,50
1361952002.612,1361952003.252,41.43.194.84,98.220.227.22,1171,8000,6,0,0,5,450,50,57
1361952002.612,1361952002.932,69.218.142.148,41.43.195.114,58647,51988,6,0,0,5,478,57,50
1361952002.612,1361952002.676,7.35.62.3,160.111.210.4,56085,1935,6,0,0,6,571,49,78
1361951998.068,1361951998.388,205.97.90.39,41.43.218.230,57406,55455,6,0,0,5,447,78,50
1361951994.484,1361951999.476,41.43.195.251,113.43.141.193,9789,80,6,0,0,2,92,49,57
1361952002.612,1361952003.188,41.43.220.237,181.149.237.24,50442,57316,6,0,0,6,845,49,57
1361951994.484,1361952001.588,7.35.157.37,212.107.127.16,52967,80,6,0,0,5,248,49,78
1361951994.484,1361951999.476,41.43.195.251,113.43.141.193,9790,80,6,0,0,2,92,49,57
1361951998.068,1361951999.732,23.197.211.3,7.35.86.18,59931,80,6,32,0,17,2194,57,49
1361951994.484,1361951999.668,113.43.141.193,41.43.195.251,80,9789,6,32,0,2,92,57,50
1361951998.068,1361951999.732,7.35.86.18,23.197.211.3,80,59931,6,0,0,27,31055,49,57
1361952002.612,1361952002.740,67.59.20.23,7.35.156.242,443,10083,6,32,0,10,3608,57,49
1361951994.484,1361952005.108,206.91.40.111,7.35.156.248,80,49231,6,32,0,13,5038,57,50
1361952002.612,1361952002.676,59.53.81.162,7.35.156.239,80,59711,6,0,0,3,1057,78,50
1361951994.483,1361951999.603,41.43.209.215,176.107.70.55,60423,80,6,0,0,4,202,49,78
1361951998.067,1361951998.643,41.43.195.254,101.127.99.77,62455,80,6,0,0,6,950,50,57
1361951998.067,1361951998.131,168.105.222.123,7.35.71.122,80,61452,6,0,0,4,395,57,50
1361952002.611,1361952002.995,41.43.195.75,181.155.233.4,49628,80,6,0,0,12,3177,50,78
1361952002.611,1361952004.851,23.197.200.99,7.35.250.0,4710,443,6,32,0,9,1464,57,49
1361951994.483,1361951997.811,8.148.161.242,7.35.157.26,80,59698,6,32,0,4,472,57,50
1361952002.611,1361952003.187,7.35.48.163,226.183.133.3,80,38548,6,0,0,15,17606,49,76
1361951998.067,1361951998.579,178.54.160.55,7.35.156.238,443,43936,6,32,0,11,4696,57,49
1361951994.547,1361952002.611,41.43.163.75,74.240.70.89,59414,443,6,0,0,11,970,50,57
1361951994.547,1361952000.947,79.11.21.121,7.35.250.0,59338,443,6,32,0,2,104,57,50
1361951998.067,1361951998.067,205.221.198.67,7.35.89.213,443,55007,6,0,0,4,274,57,50
1361952002.611,1361952003.251,109.14.11.59,7.35.120.132,3042,80,6,16,0,4,221,78,49
1361951998.067,1361951998.067,7.35.89.213,205.221.198.67,55007,443,6,0,0,2,92,50,57
1361951994.547,1361951999.347,74.240.70.28,41.43.163.72,443,58966,6,0,0,8,3790,57,50
1361951998.067,1361952004.915,49.164.71.163,41.43.194.33,80,60533,6,32,0,355,526549,57,50
1361952002.611,1361952002.739,7.35.156.239,59.53.81.162,36226,80,6,0,0,5,1198,49,78
1361952002.611,1361952002.675,160.111.210.4,7.35.62.3,1935,56084,6,0,0,5,268,78,50
1361951994.547,1361952000.051,160.111.234.70,216.84.74.71,80,57957,6,0,0,24,24733,78,49
1361951998.067,1361952003.187,216.84.74.70,176.117.200.195,45700,80,6,0,0,6,836,50,57
1361951994.547,1361952001.395,248.207.142.102,23.199.54.120,80,63259,6,0,0,72,93783,50,57
1361952002.611,1361952002.611,184.180.29.139,7.35.213.1,443,60790,6,40,0,4,240,57,50
1361951994.483,1361952000.307,212.107.127.16,7.35.157.37,80,44269,6,32,0,6,605,57,50
1361951994.483,1361951999.347,41.43.163.72,74.240.70.28,58966,443,6,0,0,13,1303,50,57
1361951994.483,1361952000.755,7.35.94.27,160.66.142.179,56015,443,6,0,0,10,2599,49,57
1361951994.547,1361952001.651,41.43.163.74,74.240.70.27,36763,443,6,0,0,11,1060,50,57
1361952002.611,1361952002.611,59.136.34.48,248.207.142.6,45578,993,6,32,0,5,313,57,49
1361951994.547,1361951999.731,41.43.196.26,184.132.75.190,59974,80,6,0,0,4,186,49,78
1361951994.547,1361951999.347,41.43.163.72,74.240.70.28,58967,443,6,0,0,15,1521,50,57
1361951994.547,1361952004.659,41.43.196.26,184.132.75.192,59976,80,6,0,0,19,1254,49,78
1361951994.483,1361951998.835,41.43.209.102,170.105.5.103,61373,80,6,0,0,6,770,50,57
1361951994.547,1361952000.051,41.43.196.26,72.51.164.143,59980,80,6,0,0,7,702,50,78
1361951994.547,1361952000.499,212.107.127.16,7.35.156.231,80,40340,6,32,0,2,92,57,49
1361951998.067,1361951998.067,69.178.232.8,7.35.33.84,56910,443,6,32,0,2,141,57,50
1361951994.547,1361951999.667,41.43.196.26,184.132.75.190,59972,80,6,0,0,4,186,49,78
1361952002.675,1361952002.803,177.11.88.246,216.84.74.70,80,47753,6,32,0,6,3098,57,50
1361952002.675,1361952002.995,248.207.142.8,75.184.75.169,25,63690,6,0,0,3,189,50,78
1361951994.547,1361951999.667,184.132.75.190,41.43.196.26,80,59973,6,0,0,2,94,78,50
1361951998.067,1361951998.835,70.128.0.8,41.43.211.126,443,7850,6,0,0,14,9070,76,50
1361951994.547,1361952001.651,74.240.70.27,41.43.163.74,443,36763,6,0,0,6,1433,57,49
1361952002.674,1361952002.994,237.229.132.27,7.35.11.150,1353,80,6,0,0,5,1058,76,49
1361952002.674,1361952002.802,41.43.195.64,24.244.206.28,50287,80,6,0,0,32,1923,49,78
1361951998.062,1361951999.342,41.43.163.72,74.240.70.28,59039,443,6,0,0,11,1060,50,57
1361951998.062,1361951998.190,7.35.156.255,238.137.131.119,27483,80,6,0,0,5,814,49,78
1361951998.062,1361951998.126,168.105.222.123,7.35.71.122,80,61453,6,0,0,4,395,57,50
1361952002.606,1361952003.758,244.57.87.251,41.43.220.237,57561,50441,6,64,0,5,799,78,50
1361952002.670,1361952003.246,41.43.195.119,108.194.250.4,35593,80,6,0,0,6,1829,49,57
1361951994.542,1361952000.558,41.43.210.47,4.91.96.156,65140,8081,6,0,0,2,464,49,78
1361951998.062,1361951998.126,168.105.222.123,7.35.71.122,80,61455,6,0,0,4,394,57,50
1361951994.542,1361952000.046,72.51.164.143,41.43.196.26,80,59980,6,0,0,7,4510,78,50
1361952002.606,1361952004.526,226.183.133.3,7.35.48.163,38549,80,6,0,0,298,13881,76,50
1361951998.062,1361951998.190,41.43.212.182,8.164.201.74,53424,80,6,0,0,7,1091,50,57
1361951994.542,1361951999.726,41.43.196.26,184.132.75.190,59975,80,6,0,0,4,186,49,78
1361951994.542,1361951999.662,184.132.75.190,41.43.196.26,80,59984,6,32,0,2,94,57,50
1361951994.542,1361952004.654,41.43.196.26,184.132.75.192,59978,80,6,0,0,7,702,49,78
1361952002.670,1361952002.734,216.84.74.71,41.43.208.252,80,63587,6,0,0,5,1667,50,50
1361951994.542,1361952000.110,41.43.196.26,72.51.164.143,59979,80,6,0,0,7,702,50,78
1361952002.670,1361952003.374,216.84.74.70,48.31.18.255,41603,80,6,0,0,6,2517,50,57
1361951994.542,1361952001.582,41.43.163.74,74.240.70.27,36764,443,6,0,0,12,1226,50,57
1361952002.670,1361952002.734,7.35.33.84,237.7.75.92,443,3604,6,0,0,13,4371,50,17
1361952002.606,1361952002.990,182.75.72.213,41.43.220.156,49774,58079,6,32,0,6,693,57,50
1361951994.542,1361951999.662,41.43.196.26,184.132.75.192,59983,80,6,0,0,4,186,49,78
1361951994.542,1361951999.662,41.43.196.26,184.132.75.190,59984,80,6,0,0,4,186,49,78
1361952002.606,1361952004.910,72.51.164.104,7.35.156.242,80,44738,6,0,0,5,2419,78,49
1361952002.674,1361952003.122,41.43.196.31,176.41.167.117,41516,80,6,0,0,9,3440,49,57
1361951994.610,1361951999.026,72.39.49.34,206.91.4.178,54889,80,6,0,0,3,156,50,78
1361952002.674,1361952002.738,7.35.33.84,237.7.75.92,443,45778,6,0,0,12,4325,50,17
1361951994.610,1361952005.106,7.35.156.248,206.91.40.111,21268,80,6,0,0,8,1243,50,57
1361951998.066,1361952003.122,216.84.74.71,74.246.9.166,60131,80,6,0,0,5,1525,50,57
1361951998.066,1361952002.034,170.28.207.250,41.43.208.28,15499,11455,6,0,0,9,654,78,50
1361951998.066,1361952002.610,41.43.163.75,74.240.70.86,58212,443,6,0,0,11,970,50,57
1361952002.610,1361952004.722,7.35.248.146,184.175.212.110,57065,443,6,0,0,5,260,49,57
1361951994.546,1361952005.106,81.41.252.79,7.35.157.42,80,60430,6,32,0,5,595,57,50
1361951994.546,1361952005.106,81.41.252.79,7.35.157.42,80,61260,6,32,0,5,595,57,50
1361952002.610,1361952003.378,219.140.154.37,41.43.220.156,56312,56135,6,32,0,5,647,57,50
1361951998.066,1361951999.346,7.35.157.46,216.182.191.147,18461,80,6,0,0,7,767,50,78
1361951994.610,1361952000.498,41.43.194.18,24.244.207.242,52162,80,6,0,0,4,190,50,78
1361952002.674,1361952003.506,7.35.209.148,90.28.200.3,80,2119,6,0,0,16,17592,50,57
1361952002.609,1361952004.785,7.35.250.0,69.171.39.178,443,50897,6,0,0,5,1071,50,57
1361951994.609,1361952005.105,206.91.40.111,7.35.156.248,80,21268,6,32,0,9,1745,57,50
1361951994.545,1361952000.113,72.51.164.143,41.43.196.26,80,59979,6,0,0,7,3725,78,50
1361951998.065,1361951998.385,23.193.251.38,41.43.220.156,55111,58079,6,32,0,6,693,57,50
1361951994.609,1361951999.665,41.43.196.26,184.132.75.192,59988,80,6,0,0,4,186,49,78
1361951998.065,1361951998.321,216.84.74.71,199.72.221.142,45064,80,6,0,0,6,910,50,78
1361951994.609,1361952005.105,7.35.156.248,206.91.40.111,50854,80,6,0,0,18,1297,50,57
1361951998.065,1361951998.321,79.96.15.115,41.43.220.156,58074,56075,6,32,0,5,643,57,50
1361951994.609,1361952000.177,172.157.1.223,72.39.49.108,80,52492,6,32,0,107,117166,57,49
1361951998.065,1361951998.193,216.84.74.71,41.43.203.16,3128,64401,6,0,0,7,3780,50,50
1361952002.673,1361952003.057,18.141.178.80,7.35.156.242,443,32366,6,0,0,12,3067,78,49
1361952002.673,1361952003.185,41.43.220.156,112.4.4.222,56129,56911,6,0,0,6,582,49,78
1361951998.065,1361951999.345,74.240.70.28,41.43.163.72,443,59039,6,0,0,6,1433,57,50
1361951998.065,1361951998.449,121.229.244.129,41.43.215.81,80,54218,6,32,0,5,465,57,50
1361951994.609,1361952005.105,7.35.156.248,206.91.40.111,41289,80,6,0,0,4,190,50,57
1361952002.673,1361952004.913,88.223.230.108,41.43.195.59,80,59023,6,0,0,3,1137,78,50
1361952002.673,1361952002.865,7.35.86.18,23.197.209.120,80,51519,6,0,0,6,991,49,57
1361951994.609,1361951999.665,72.51.164.143,41.43.196.26,80,59985,6,0,0,2,94,78,50
1361951998.065,1361951998.193,8.164.201.74,41.43.212.182,80,53424,6,32,0,7,2705,57,50
1361951998.065,1361951998.129,160.111.210.4,7.35.62.3,1935,56004,6,0,0,5,268,78,50
1361952002.673,1361952002.929,41.43.200.81,24.200.147.86,54724,80,6,0,0,6,880,49,78
1361951998.065,1361951998.705,226.183.133.3,7.35.48.163,38289,80,6,0,0,19,1064,76,50
1361951994.609,1361951999.665,184.132.75.192,41.43.196.26,80,59988,6,32,0,2,94,57,50
1361952002.673,1361952005.617,237.229.132.27,7.35.11.150,1355,80,6,0,0,6,1103,76,49
1361952002.673,1361952003.505,216.182.191.147,7.35.157.46,80,19788,6,0,0,5,613,78,50
1361951994.609,1361951999.665,7.35.88.11,160.89.13.36,2493,80,6,0,0,3,140,49,57
1361951994.609,1361951999.665,41.43.196.26,72.51.164.143,59986,80,6,0,0,4,186,50,78
1361951994.609,1361951999.729,41.43.196.26,184.132.75.192,59987,80,6,0,0,4,186,49,78
1361952002.673,1361952005.233,41.43.194.204,24.244.207.209,47948,80,6,0,0,12,1036,50,78
1361951994.609,1361951999.345,41.43.163.72,74.240.70.28,58968,443,6,0,0,11,1060,50,57
1361951998.129,1361951998.193,7.35.71.122,168.105.222.123,61458,80,6,0,0,6,1011,49,78
1361952002.673,1361952004.017,7.35.219.28,90.28.200.5,80,1653,6,0,0,22,20503,50,57
1361951994.609,1361952000.497,77.183.213.1,41.43.208.216,80,56056,6,0,0,5,471,78,50
1361951998.129,1361951998.129,30.109.210.55,7.35.156.255,443,40551,6,32,0,3,138,57,50
1361952002.673,1361952002.801,24.244.206.28,41.43.195.64,80,50287,6,0,0,53,74063,78,50
1361951994.609,1361952002.609,74.240.70.89,41.43.163.75,443,59416,6,0,0,6,1383,57,50
1361952002.737,1361952002.929,216.182.191.147,7.35.156.231,80,49231,6,0,0,5,613,78,50
1361951998.129,1361951998.193,7.35.71.122,168.105.222.123,61462,80,6,0,0,6,1026,50,78
1361951998.129,1361951999.345,41.43.163.72,74.240.70.28,59040,443,6,0,0,12,1226,50,57
1361951994.609,1361952005.105,206.91.40.111,7.35.156.248,80,50854,6,32,0,59,77129,57,50
1361952002.737,1361952004.913,7.35.70.54,69.65.121.230,80,48795,6,0,0,9,480,49,57
1361951998.064,1361951998.512,41.43.200.237,69.213.183.40,61777,80,6,0,0,7,1030,49,78
1361951994.608,1361951999.664,72.51.164.143,41.43.196.26,80,59986,6,0,0,2,94,78,50
1361951994.672,1361952001.584,41.43.163.74,74.240.70.27,36766,443,6,0,0,12,1226,50,57
1361952002.736,1361952002.800,7.35.232.125,216.180.170.180,59344,443,6,0,0,9,1894,49,57
1361952002.672,1361952003.056,7.35.156.242,18.141.178.80,32366,443,6,0,0,12,1673,50,78
1361951994.608,1361952005.104,7.35.156.248,206.91.40.72,40542,80,6,0,0,7,751,49,57
1361951994.608,1361952002.608,41.43.163.75,74.240.70.89,59417,443,6,0,0,12,1136,50,57
1361952002.736,1361952002.736,7.35.250.168,41.43.195.163,443,43251,6,0,0,2,92,50,50
1361951998.064,1361951998.192,70.52.56.27,7.35.156.224,80,11516,6,32,0,5,3155,57,49
1361951994.672,1361951999.728,74.246.9.153,7.35.156.254,80,33559,6,32,0,5,1257,57,49
1361951994.672,1361952001.648,74.240.70.27,41.43.163.74,443,36765,6,0,0,6,1433,57,49
1361952002.672,1361952005.296,7.35.229.24,68.247.138.98,80,48665,6,0,0,10,9100,50,57
1361951998.064,1361951998.704,226.183.133.3,7.35.48.163,38290,80,6,0,0,21,1152,76,50
1361952002.736,1361952003.184,7.35.66.25,240.36.94.217,7778,57657,6,0,0,11,6476,49,57
1361951998.128,1361951998.128,59.52.35.186,7.35.157.46,443,31918,6,0,0,2,141,78,49
1361951994.672,1361952002.352,7.35.47.181,115.206.149.248,443,63067,6,0,0,35,39151,49,57
1361951998.064,1361951998.704,7.35.48.163,226.183.133.3,80,38290,6,0,0,21,26560,50,76
1361951999.472,1361952004.016,24.200.28.243,7.35.157.46,80,37364,6,0,0,14,8004,78,49
1361951994.608,1361952001.456,7.35.156.229,84.56.196.3,62728,80,6,0,0,4,186,49,57
1361952002.736,1361952002.736,160.84.54.28,7.35.156.164,80,15060,6,0,0,2,104,78,49
1361952002.736,1361952002.992,41.43.200.73,6.21.239.227,58535,80,6,0,0,4,282,49,78
1361951994.672,1361952005.104,206.91.40.72,7.35.156.248,80,40542,6,32,0,8,3270,57,49
1361952002.736,1361952003.632,65.91.159.200,41.43.220.156,60046,58079,6,0,0,7,735,78,50
1361952002.736,1361952003.056,7.35.209.244,68.156.53.193,57250,80,6,0,0,11,8790,50,78
1361951994.672,1361951999.728,7.35.156.254,74.246.9.153,33559,80,6,0,0,6,1346,49,57
1361952002.672,1361952002.800,216.84.74.70,41.43.195.44,3128,58161,6,0,0,5,634,50,50
1361951999.536,1361951999.728,7.35.157.36,24.200.69.170,1228,80,6,0,0,5,767,50,78
1361951998.128,1361951998.704,41.43.218.230,72.234.29.185,55446,58189,6,0,0,6,511,50,57
