start_ts,end_ts,src_ip,dst_ip,src_port,dst_port,protocol,tos,tcp_flags,packet_count,bytes,router_in_port,router_out_port
1361951998.300,1361951998.300,50.76.68.101,248.207.48.41,53,42660,17,0,0,1,117,78,50
1361951998.300,1361951998.300,7.35.93.113,160.108.76.147,27688,53,17,0,0,1,71,49,78
1361951998.300,1361951998.300,248.207.142.6,125.245.20.223,993,65030,6,0,0,1,142,50,57
1361951998.299,1361951998.299,168.35.73.235,7.35.93.113,53,9378,17,32,0,1,142,57,50
1361951998.299,1361951998.299,176.239.121.194,7.35.250.168,49791,443,6,32,0,1,46,57,50
1361951998.299,1361951998.299,70.13.141.49,7.35.1.12,0,11,1,192,0,1,56,76,50
1361951998.299,1361951998.299,168.239.194.76,7.35.93.113,53,64307,17,0,0,1,126,57,50
1361951998.299,1361951998.299,110.78.90.239,41.43.208.46,63838,12596,6,32,0,1,48,57,50
1361951998.299,1361951998.299,64.63.254.178,248.207.38.29,1205,53,17,32,0,1,89,57,49
1361951998.299,1361951998.299,92.251.153.240,7.35.2.108,0,0,41,32,0,1,72,57,50
1361951998.299,1361951998.299,206.74.4.127,41.43.208.46,11616,12596,17,32,0,1,535,57,50
1361951998.299,1361951998.299,81.32.172.190,7.35.93.125,53,21966,17,32,0,1,126,57,50
1361951998.299,1361951998.299,180.102.143.190,7.35.48.163,53,55299,17,32,0,1,130,57,50
1361951998.299,1361951998.299,7.35.93.125,81.32.172.190,8170,53,17,0,0,1,75,49,57
1361951998.299,1361951998.299,248.207.38.29,183.153.58.13,53,41337,17,0,0,1,318,49,78
1361951998.299,1361951998.299,66.239.112.178,7.35.93.70,53,21167,17,0,0,1,224,78,50
1361951998.299,1361951998.299,248.207.38.29,79.25.189.185,53,38445,17,0,0,1,120,49,57
1361951998.299,1361951998.299,248.207.38.29,64.63.254.178,53,1205,17,0,0,1,154,49,78
1361951998.299,1361951998.299,248.207.38.29,160.67.104.178,53,20864,17,0,0,1,73,50,57
1361951998.299,1361951998.299,7.35.93.113,191.169.61.145,59360,53,17,0,0,1,70,49,78
1361951998.299,1361951998.299,7.35.93.113,191.169.61.145,25293,53,17,0,0,1,70,49,78
1361951998.299,1361951998.299,7.35.48.174,160.81.182.239,53,33489,17,0,0,1,189,49,76
1361951998.299,1361951998.299,216.150.69.59,7.35.93.70,53,18098,17,0,0,1,81,57,50
1361951998.299,1361951998.299,24.206.237.238,41.43.194.146,1270,62283,17,32,0,1,151,57,50
1361951998.299,1361951998.299,191.201.241.67,7.35.1.14,0,11,1,0,0,1,56,76,50
1361951998.299,1361951998.299,69.34.221.140,248.207.48.41,53,27522,17,32,0,1,217,57,49
1361951998.299,1361951998.299,208.212.135.105,7.35.156.255,0,771,1,16,0,1,173,78,49
1361951998.299,1361951998.299,7.35.156.251,24.244.204.144,42502,443,6,0,0,1,52,50,78
1361951998.299,1361951998.299,41.43.205.53,115.146.74.208,45447,1083,17,0,0,1,49,50,57
1361951998.299,1361951998.299,79.25.189.185,248.207.38.29,38445,53,17,32,0,1,67,57,49
1361951998.299,1361951998.299,7.35.156.251,24.244.207.201,11022,443,6,0,0,1,52,49,78
1361951998.299,1361951998.299,7.35.11.144,67.124.193.140,26001,47315,17,0,0,1,49,49,78
1361951998.299,1361951998.299,242.52.5.46,7.35.1.30,80,39045,6,0,0,1,52,76,49
1361951998.299,1361951998.299,115.18.207.82,7.35.156.255,40770,48017,6,32,0,1,367,57,50
1361951998.299,1361951998.299,7.35.93.113,191.169.61.145,23091,53,17,0,0,1,70,49,78
1361951998.299,1361951998.299,24.244.204.144,7.35.156.251,443,55211,6,0,0,1,52,78,50
1361951998.299,1361951998.299,77.219.71.190,7.35.156.249,51393,39479,17,32,0,1,95,57,50
1361951998.299,1361951998.299,211.103.135.87,41.43.208.250,1644,34292,17,0,0,1,258,78,50
1361951998.299,1361951998.299,69.171.43.254,7.35.11.112,46272,60624,6,32,0,1,46,57,49
1361951998.298,1361951998.298,24.244.207.201,7.35.156.251,443,47890,6,0,0,1,52,78,49
1361951998.298,1361951998.298,41.43.221.37,74.41.132.94,8067,14335,17,0,0,1,152,49,57
1361951998.298,1361951998.298,41.43.208.46,46.9.60.33,12596,22330,17,0,0,1,129,49,78
1361951998.298,1361951998.298,7.35.93.70,191.158.255.193,54260,53,17,0,0,1,76,50,78
1361951998.298,1361951998.298,74.56.185.163,7.35.29.188,80,59809,6,32,0,1,46,57,50
1361951998.298,1361951998.298,41.43.194.146,24.206.237.238,62283,1270,17,0,0,1,131,49,57
1361951998.298,1361951998.298,191.81.5.180,7.35.84.138,123,123,17,16,0,1,76,76,49
1361951998.298,1361951998.298,7.35.93.113,127.72.89.179,38010,53,17,0,0,1,64,50,57
1361951998.298,1361951998.298,7.35.156.251,24.244.207.201,47890,443,6,0,0,1,52,49,78
1361951998.298,1361951998.298,7.35.156.251,216.175.186.12,8106,443,6,0,0,1,52,49,78
1361951998.298,1361951998.298,248.207.38.29,181.92.22.164,53,58678,17,0,0,1,254,49,57
1361951998.298,1361951998.298,248.207.142.6,65.53.25.98,993,50023,6,0,0,1,142,50,57
1361951998.298,1361951998.298,7.35.242.246,241.167.253.246,49301,27360,17,0,0,1,50,49,57
1361951998.298,1361951998.298,41.43.158.51,72.255.0.204,58119,20408,17,0,0,1,49,49,57
1361951998.298,1361951998.298,7.35.157.44,4.28.141.40,18057,51413,17,0,0,1,131,49,78
1361951998.298,1361951998.298,254.144.162.187,41.43.214.14,30438,3221,17,0,0,1,50,76,50
1361951998.298,1361951998.298,84.224.143.44,41.43.208.46,38521,12596,17,32,0,1,349,57,50
1361951998.298,1361951998.298,167.68.114.205,248.207.48.40,46956,53,17,32,0,1,75,57,50
1361951998.294,1361951998.294,7.35.1.13,78.77.229.171,51413,45935,17,0,0,1,313,50,57
1361951998.294,1361951998.294,7.35.128.90,179.43.45.65,443,43744,6,0,0,1,287,49,57
1361951998.294,1361951998.294,218.129.193.245,41.43.209.61,60605,34449,17,32,0,1,131,57,50
1361951998.294,1361951998.294,81.30.31.199,248.207.38.29,11627,53,17,32,0,1,74,57,49
1361951998.294,1361951998.294,7.35.93.70,191.167.241.238,35086,53,17,0,0,1,81,49,76
1361951998.298,1361951998.298,7.35.250.168,69.171.5.128,443,58075,6,0,0,1,46,50,57
1361951998.298,1361951998.298,7.35.93.113,104.110.9.138,6841,53,17,0,0,1,70,50,57
1361951998.298,1361951998.298,248.207.38.29,71.187.0.126,53,6903,17,0,0,1,124,49,78
1361951998.298,1361951998.298,7.35.93.70,191.167.241.238,12340,53,17,0,0,1,81,49,76
1361951998.298,1361951998.298,191.167.241.238,7.35.93.70,53,55889,17,0,0,1,792,76,50
1361951998.298,1361951998.298,72.39.49.249,122.159.226.139,47764,8000,17,0,0,1,75,49,78
1361951998.298,1361951998.298,41.43.208.46,52.108.246.67,12596,33161,17,0,0,1,129,49,78
1361951998.298,1361951998.298,50.35.138.64,7.35.237.70,443,1098,6,32,0,1,46,57,50
1361951998.298,1361951998.298,41.43.208.46,93.134.164.99,12596,35042,17,0,0,1,129,49,78
1361951998.298,1361951998.298,7.35.93.70,184.152.66.254,43662,53,17,0,0,1,77,50,57
1361951998.298,1361951998.298,72.255.0.204,41.43.158.51,20408,58119,17,32,0,1,49,57,49
1361951998.298,1361951998.298,244.206.10.161,41.43.195.114,4658,1513,17,0,0,1,46,76,50
1361951998.298,1361951998.298,7.35.48.174,163.109.37.254,53,38290,17,0,0,1,190,50,78
1361951998.298,1361951998.298,248.216.156.181,7.35.21.70,445,59502,6,0,0,1,46,57,50
1361951998.298,1361951998.298,59.131.24.171,7.35.156.160,18623,3789,6,32,0,1,47,57,50
1361951998.298,1361951998.298,7.35.21.70,248.216.156.181,59502,445,6,0,0,1,52,49,78
1361951998.298,1361951998.298,7.35.157.44,114.163.133.85,18057,18870,17,0,0,1,131,50,57
1361951998.297,1361951998.297,37.90.96.79,7.35.242.246,32859,49301,6,32,0,1,56,57,49
1361951998.297,1361951998.297,248.207.48.41,191.182.115.158,38775,53,17,0,0,1,71,49,78
1361951998.297,1361951998.297,66.233.18.200,41.43.215.169,3790,49799,17,32,0,1,228,57,50
1361951998.297,1361951998.297,248.207.38.29,81.30.31.199,53,11627,17,0,0,1,120,49,57
1361951998.361,1361951998.361,87.205.143.208,41.43.217.111,59052,23085,17,32,0,1,182,57,50
1361951998.297,1361951998.297,191.169.61.145,7.35.93.113,53,59360,17,0,0,1,623,78,50
1361951998.297,1361951998.297,216.175.186.12,7.35.156.251,443,8106,6,0,0,1,52,78,49
1361951998.297,1361951998.297,191.169.61.145,7.35.93.113,53,23091,17,0,0,1,623,78,50
1361951998.297,1361951998.297,7.35.93.113,104.110.9.138,56705,53,17,0,0,1,70,50,57
1361951998.297,1361951998.297,41.43.218.76,185.107.225.79,57950,5223,6,0,0,1,66,49,57
1361951998.297,1361951998.297,7.35.157.19,18.141.178.80,39830,443,6,0,0,1,67,49,78
1361951998.361,1361951998.361,41.43.202.7,160.64.200.206,57018,27017,17,0,0,1,112,50,78
1361951998.297,1361951998.297,41.43.223.251,70.128.53.119,3074,3074,17,0,0,1,60,50,78
1361951998.361,1361951998.361,41.43.209.61,218.129.193.245,34449,60605,17,0,0,1,315,49,78
1361951998.361,1361951998.361,7.35.48.174,64.63.254.178,53,33498,17,0,0,1,185,50,78
1361951998.297,1361951998.297,41.43.208.46,52.108.246.67,12596,35609,17,0,0,1,129,49,78
1361951998.361,1361951998.361,74.217.191.126,41.43.195.192,4573,63026,17,32,0,1,46,57,50
1361951998.361,1361951998.361,199.72.221.137,216.84.74.71,80,60904,6,32,0,1,46,57,49
1361951998.361,1361951998.361,185.107.225.79,41.43.218.76,5223,57950,6,32,0,1,46,57,50
1361951998.297,1361951998.297,41.43.196.61,181.108.30.247,62190,3333,17,0,0,1,46,49,57
1361951998.297,1361951998.297,248.207.48.41,191.182.115.158,30106,53,17,0,0,1,71,49,78
1361951998.361,1361951998.361,41.43.220.221,59.120.139.137,56572,443,6,0,0,1,52,49,78
1361951998.361,1361951998.361,7.35.93.70,191.164.196.83,17461,53,17,0,0,1,73,50,78
1361951998.361,1361951998.361,41.43.202.60,80.202.110.54,17676,59476,17,0,0,1,46,50,57
1361951998.361,1361951998.361,7.35.250.0,206.97.248.241,443,17993,6,0,0,1,46,50,57
1361951998.361,1361951998.361,41.43.202.60,87.219.200.190,17676,4672,17,0,0,1,46,49,78
1361951998.361,1361951998.361,248.207.142.6,74.221.173.91,993,38457,6,0,0,1,90,50,57
1361951998.361,1361951998.361,85.237.15.59,7.35.156.229,39994,54781,17,32,0,1,131,57,50
1361951998.361,1361951998.361,90.53.136.98,41.43.218.109,49784,5251,6,32,0,1,46,57,50
1361951998.361,1361951998.361,41.43.205.136,75.24.129.189,3074,3074,17,0,0,1,60,49,78
1361951998.361,1361951998.361,74.240.0.137,7.35.157.34,443,43834,6,0,0,1,93,57,49
1361951998.361,1361951998.361,7.35.22.164,70.129.197.45,58188,443,6,0,0,1,52,50,78
1361951998.361,1361951998.361,41.43.217.111,87.205.143.208,23085,59052,17,0,0,1,96,49,57
1361951998.361,1361951998.361,173.205.85.210,41.43.196.213,33340,55632,17,32,0,1,135,57,50
1361951998.361,1361951998.361,93.43.175.160,41.43.208.46,27483,12596,17,32,0,1,349,57,50
1361951998.361,1361951998.361,7.35.156.252,69.184.232.252,14640,15962,17,0,0,1,49,49,57
1361951998.361,1361951998.361,41.43.222.247,168.166.106.37,53052,5223,6,0,0,1,46,49,78
1361951998.361,1361951998.361,248.207.48.41,24.188.39.113,45285,53,17,0,0,1,82,49,78
1361951998.361,1361951998.361,7.35.156.252,177.173.198.241,14640,20199,17,0,0,1,51,50,78
1361951998.360,1361951998.360,115.45.42.180,41.43.195.192,13229,63026,17,32,0,1,46,57,50
1361951998.360,1361951998.360,88.229.84.11,7.35.1.13,37736,51413,17,32,0,1,129,57,50
1361951998.360,1361951998.360,206.152.42.147,7.35.156.227,80,3199,6,0,0,1,239,78,49
1361951998.360,1361951998.360,124.243.215.22,7.35.95.145,10958,25542,17,32,0,1,51,57,50
1361951998.360,1361951998.360,243.208.101.111,72.39.49.238,10013,63759,6,0,0,1,60,76,50
1361951998.360,1361951998.360,65.199.214.170,7.35.156.165,56259,39897,6,32,0,1,984,57,50
1361951998.360,1361951998.360,63.13.148.21,41.43.219.42,80,62738,6,0,0,1,340,78,50
1361951998.360,1361951998.360,69.171.5.128,7.35.250.168,58076,443,6,32,0,1,46,57,49
1361951998.360,1361951998.360,7.35.95.145,124.243.215.22,25542,10958,17,0,0,1,50,50,57
1361951998.360,1361951998.360,100.217.134.130,41.43.209.90,1119,57162,6,32,0,1,80,57,50
1361951998.360,1361951998.360,41.43.208.46,78.169.18.130,12596,18726,17,0,0,1,129,49,57
1361951998.360,1361951998.360,41.43.208.46,112.97.242.174,55024,10116,6,0,0,1,46,50,57
1361951998.360,1361951998.360,205.221.198.87,41.43.194.112,80,62784,6,0,0,1,52,57,50
1361951998.360,1361951998.360,24.188.39.113,248.207.48.41,53,45285,17,32,0,1,87,57,49
1361951998.360,1361951998.360,101.91.40.140,7.35.156.233,6333,47583,6,32,0,1,349,57,49
1361951998.360,1361951998.360,67.174.243.32,248.207.48.41,53,22222,17,0,0,1,393,78,50
1361951998.360,1361951998.360,205.221.198.73,7.35.156.248,80,44389,6,0,0,1,60,57,50
1361951998.360,1361951998.360,248.207.38.29,166.79.33.193,53,22854,17,0,0,1,157,49,78
1361951998.360,1361951998.360,7.35.102.14,12.19.219.1,61328,60028,6,0,0,1,46,50,57
1361951998.360,1361951998.360,172.129.147.126,41.43.195.102,80,54223,6,32,0,1,64,57,50
1361951998.360,1361951998.360,205.221.198.73,7.35.156.248,80,45243,6,0,0,1,60,57,50
1361951998.360,1361951998.360,41.43.205.167,51.224.24.157,16001,20772,17,0,0,1,296,49,78
1361951998.360,1361951998.360,205.221.198.73,7.35.156.248,80,6792,6,0,0,1,60,57,50
1361951998.360,1361951998.360,69.171.5.128,7.35.250.168,58075,443,6,32,0,1,46,57,49
1361951998.360,1361951998.360,191.164.196.83,7.35.93.70,53,17461,17,0,0,1,797,78,50
1361951998.360,1361951998.360,180.147.232.74,7.35.33.74,56295,443,6,0,0,1,48,57,50
1361951998.360,1361951998.360,104.138.103.61,7.35.217.134,21282,25575,17,32,0,1,126,57,50
1361951998.360,1361951998.360,41.43.220.237,218.216.192.205,50107,58137,6,0,0,1,556,49,57
1361951998.360,1361951998.360,24.244.204.224,41.43.194.112,80,62789,6,0,0,1,52,78,50
1361951998.360,1361951998.360,248.207.38.29,183.244.211.69,53,49411,17,0,0,1,109,50,57
1361951998.360,1361951998.360,24.244.204.224,41.43.194.112,80,62787,6,0,0,1,52,78,50
1361951998.360,1361951998.360,168.239.197.244,7.35.93.70,53,18325,17,0,0,1,123,57,50
1361951998.360,1361951998.360,24.244.204.224,41.43.194.112,80,62783,6,0,0,1,52,78,50
1361951998.360,1361951998.360,238.135.212.166,7.35.157.46,40001,33660,17,32,0,1,65,57,50
1361951998.360,1361951998.360,205.167.61.10,7.35.156.165,36750,53721,6,32,0,1,46,57,49
1361951998.360,1361951998.360,189.232.31.118,41.43.218.109,8161,80,6,32,0,1,46,57,50
1361951998.360,1361951998.360,46.68.14.5,248.207.38.29,62186,53,17,32,0,1,73,57,49
1361951998.360,1361951998.360,248.207.38.29,46.68.14.5,53,62186,17,0,0,1,1129,50,57
1361951998.359,1361951998.359,205.221.198.91,7.35.158.9,443,3509,6,0,0,1,97,57,49
1361951998.359,1361951998.359,24.244.204.224,41.43.194.112,80,62785,6,0,0,1,52,78,50
1361951998.359,1361951998.359,7.35.48.174,190.48.154.125,53,13947,17,0,0,1,189,50,57
1361951998.359,1361951998.359,7.35.48.174,167.250.3.200,53,51426,17,0,0,1,188,49,78
1361951998.359,1361951998.359,41.43.208.46,77.184.93.86,12596,10923,17,0,0,1,129,50,78
1361951998.359,1361951998.359,214.211.2.150,72.39.49.229,25416,48570,17,0,0,1,48,78,49
1361951998.359,1361951998.359,205.221.198.68,7.35.156.248,80,44667,6,0,0,1,60,57,49
1361951998.359,1361951998.359,7.35.93.70,206.7.53.67,49108,53,17,0,0,1,72,50,78
1361951998.359,1361951998.359,205.221.198.68,7.35.156.248,80,46055,6,0,0,1,60,57,49
1361951998.359,1361951998.359,127.72.89.179,7.35.93.113,53,38010,17,32,0,1,526,57,50
1361951998.359,1361951998.359,41.43.196.72,79.193.254.176,63932,33530,6,0,0,1,48,50,57
1361951997.591,1361951997.591,203.101.119.25,7.35.157.39,8339,43486,17,32,0,1,126,57,49
1361951998.359,1361951998.359,75.131.191.85,41.43.203.16,57093,64398,6,32,0,1,46,57,50
1361951998.359,1361951998.359,24.244.204.224,41.43.194.112,80,62780,6,0,0,1,52,78,50
1361951998.359,1361951998.359,114.168.160.91,7.35.191.140,22,80,6,32,0,1,46,57,5
1361951998.359,1361951998.359,160.78.113.215,7.35.64.56,0,0,1,32,0,1,60,57,49
1361951998.359,1361951998.359,169.10.223.245,7.35.217.21,33948,55621,17,32,0,1,71,57,50
1361951998.359,1361951998.359,7.35.71.52,23.199.254.17,51014,3283,6,0,0,1,64,50,57
1361951998.359,1361951998.359,7.35.213.1,160.68.123.126,57144,80,6,0,0,1,46,49,78
1361951998.359,1361951998.359,68.210.154.7,7.35.48.174,35774,53,17,0,0,1,88,78,50
1361951998.359,1361951998.359,24.244.206.26,7.35.93.113,53,28445,17,0,0,1,115,78,50
1361951998.359,1361951998.359,7.35.209.202,105.254.251.12,80,2939,6,0,0,1,46,50,78
1361951998.359,1361951998.359,75.24.129.189,41.43.205.136,3074,3074,17,32,0,1,68,57,50
1361951998.359,1361951998.359,74.145.81.179,41.43.218.230,56576,55437,6,0,0,1,46,78,50
1361951998.423,1361951998.423,7.35.157.44,70.128.227.35,15420,40034,17,0,0,1,49,49,78
1361951998.423,1361951998.423,229.175.30.213,7.35.86.152,65346,80,6,0,0,1,52,57,50
1361951998.423,1361951998.423,229.175.30.213,7.35.86.152,65348,80,6,0,0,1,52,57,50
1361951998.359,1361951998.359,205.221.198.68,7.35.156.248,80,58996,6,0,0,1,60,57,49
1361951998.359,1361951998.359,205.221.198.68,7.35.156.248,80,47921,6,0,0,1,60,57,49
1361951998.359,1361951998.359,181.158.1.76,248.207.38.29,22394,53,17,32,0,1,70,57,49
1361951998.423,1361951998.423,7.35.86.152,229.175.30.213,80,65349,6,0,0,1,46,49,78
1361951998.423,1361951998.423,7.35.86.152,229.175.30.213,80,65348,6,0,0,1,46,50,78
1361951998.359,1361951998.359,234.84.11.241,7.35.48.193,179,47526,6,32,0,1,79,57,49
1361951998.423,1361951998.423,7.35.203.183,168.239.199.138,51954,53,17,0,0,1,74,49,57
1361951998.423,1361951998.423,7.35.203.183,190.238.86.192,53540,53,17,0,0,1,76,50,78
1361951998.423,1361951998.423,248.207.48.41,160.85.186.194,62482,53,17,0,0,1,113,49,78
1361951998.418,1361951998.418,205.221.198.70,7.35.157.26,80,13374,6,0,0,1,52,57,49
1361951998.418,1361951998.418,95.134.73.71,41.43.220.82,20392,40084,17,32,0,1,131,57,50
1361951998.418,1361951998.418,7.35.203.183,190.238.86.192,51926,53,17,0,0,1,65,49,78
1361951998.418,1361951998.418,7.35.128.90,179.43.45.65,443,35879,6,0,0,1,287,49,57
1361951998.354,1361951998.354,103.52.7.192,7.35.1.30,2712,51413,17,32,0,1,129,57,49
1361951998.418,1361951998.418,205.221.198.72,7.35.156.230,443,33259,6,0,0,1,46,57,49
1361951998.354,1361951998.354,105.43.232.200,7.35.93.70,53,42056,17,32,0,1,347,57,50
1361951998.418,1361951998.418,69.184.232.252,7.35.156.252,15962,14640,17,32,0,1,49,57,50
1361951998.354,1361951998.354,59.99.70.60,7.35.157.41,48313,30831,17,32,0,1,58,57,49
1361951998.418,1361951998.418,41.43.218.230,113.172.201.249,57825,59091,6,0,0,1,46,50,57
1361951998.418,1361951998.418,51.28.101.210,7.35.48.174,27449,53,17,32,0,1,85,57,50
1361951998.354,1361951998.354,176.107.68.9,216.84.74.71,80,40845,6,0,0,1,46,78,49
1361951998.354,1361951998.354,111.159.11.68,41.43.208.46,44268,12596,17,32,0,1,349,57,50
1361951998.418,1361951998.418,161.201.14.135,7.35.93.113,53,59367,17,32,0,1,181,57,50
1361951998.418,1361951998.418,41.43.205.17,118.18.134.250,60351,17165,17,0,0,1,315,49,78
1361951998.418,1361951998.418,79.46.5.141,7.35.97.101,56351,35310,6,32,0,1,64,57,50
1361951998.418,1361951998.418,70.45.25.92,7.35.70.228,56274,54283,6,60,0,1,75,57,50
1361951998.418,1361951998.418,229.175.30.213,7.35.86.152,65347,80,6,0,0,1,52,57,50
1361951998.418,1361951998.418,182.202.65.227,7.35.93.125,53,39328,17,32,0,1,150,57,50
1361951994.770,1361951994.770,6.248.180.138,7.35.156.248,4466,35004,17,32,0,1,46,57,49
1361951998.418,1361951998.418,100.60.137.116,41.43.222.57,28982,25610,17,32,0,1,126,57,50
1361951994.770,1361951994.770,7.35.156.254,59.150.153.230,65415,34316,6,0,0,1,52,50,57
1361951998.418,1361951998.418,7.35.203.183,168.239.194.76,51317,53,17,0,0,1,74,49,57
1361951994.770,1361951994.770,224.110.55.1,152.130.254.120,1025,9876,17,0,0,1,223,76,0
1361951994.774,1361951994.774,205.221.140.10,7.35.87.122,5222,54502,6,0,0,1,46,57,50
1361951994.774,1361951994.774,77.105.15.53,7.35.1.12,17289,51413,17,32,0,1,126,57,49
1361951998.422,1361951998.422,161.68.3.253,7.35.55.10,58500,27576,50,32,0,1,152,57,50
1361951998.422,1361951998.422,7.35.156.239,66.107.150.31,65475,443,6,0,0,1,52,50,78
1361951994.774,1361951994.774,110.103.145.144,7.35.71.12,30167,80,6,32,0,1,46,57,50
1361951998.422,1361951998.422,78.157.212.152,7.35.229.24,42759,53,17,32,0,1,58,57,49
1361951994.774,1361951994.774,7.35.156.243,66.107.153.175,3759,443,6,0,0,1,52,50,78
1361951994.774,1361951994.774,238.137.214.46,7.35.156.244,40036,63205,17,0,0,1,913,76,49
1361951994.774,1361951994.774,112.49.115.155,41.43.219.214,40035,60887,17,0,0,1,470,78,50
1361951994.774,1361951994.774,98.146.66.202,7.35.156.228,5304,5625,6,32,0,1,46,57,50
1361951994.774,1361951994.774,7.35.157.43,24.244.207.240,21318,80,6,0,0,1,46,49,78
1361951994.774,1361951994.774,49.188.101.161,41.43.195.163,80,33012,6,32,0,1,309,57,50
1361951994.838,1361951994.838,41.43.212.172,110.14.63.230,64288,57304,6,0,0,1,56,50,78
1361951994.837,1361951994.837,238.135.55.78,7.35.157.34,40016,9267,6,0,0,1,52,78,49
1361951994.837,1361951994.837,41.43.218.230,24.244.204.67,55509,443,6,0,0,1,46,49,78
1361951994.837,1361951994.837,7.35.217.134,167.132.145.236,25575,10810,17,0,0,1,81,50,57
1361951994.837,1361951994.837,248.207.48.41,248.227.185.190,39118,53,17,0,0,1,81,49,76
1361951998.421,1361951998.421,205.221.198.74,7.35.156.230,443,55551,6,0,0,1,46,57,50
1361951998.421,1361951998.421,41.43.194.112,18.141.178.80,0,2563,1,0,0,1,68,50,78
1361951994.837,1361951994.837,41.43.218.230,24.244.204.139,55518,443,6,0,0,1,46,49,78
1361951994.837,1361951994.837,41.43.218.230,24.244.204.139,55515,443,6,0,0,1,46,49,78
1361951994.837,1361951994.837,166.79.33.193,248.207.38.29,36920,53,17,32,0,1,71,57,49
1361951994.837,1361951994.837,87.38.43.44,7.35.33.84,22900,443,6,32,0,1,46,57,50
1361951994.837,1361951994.837,223.103.115.189,7.35.1.12,15251,51413,17,32,0,1,134,57,50
1361951994.837,1361951994.837,7.35.33.84,87.38.43.44,443,22900,6,0,0,1,46,50,57
1361951994.837,1361951994.837,205.234.63.109,41.43.195.31,3478,6963,17,0,0,1,116,78,50
1361951994.837,1361951994.837,59.52.52.219,7.35.156.225,443,14971,6,0,0,1,46,78,50
1361951994.837,1361951994.837,41.43.218.230,216.175.186.12,55508,443,6,0,0,1,46,50,78
1361951994.837,1361951994.837,69.86.27.243,248.207.48.41,53,2331,17,32,0,1,132,57,49
1361951994.837,1361951994.837,41.43.197.33,66.87.97.33,55364,62180,6,0,0,1,52,50,57
1361951994.773,1361951994.773,41.43.195.31,205.234.63.109,6963,3478,17,0,0,1,56,50,78
1361951994.837,1361951994.837,176.144.223.76,72.39.49.238,42950,63734,6,0,0,1,59,57,50
1361951994.837,1361951994.837,24.244.204.139,41.43.218.230,443,55516,6,0,0,1,46,78,50
1361951994.773,1361951994.773,178.3.92.181,248.207.48.41,53,47382,17,32,0,1,138,57,50
1361951994.837,1361951994.837,24.244.204.139,41.43.218.230,443,55514,6,0,0,1,46,78,50
1361951994.837,1361951994.837,66.12.178.35,41.43.197.33,57075,55364,6,32,0,1,52,57,50
1361951994.837,1361951994.837,248.207.38.29,179.34.140.35,53,53892,17,0,0,1,73,49,57
1361951994.837,1361951994.837,24.244.204.139,41.43.218.230,443,55518,6,0,0,1,46,78,50
1361951994.837,1361951994.837,24.244.207.216,41.43.218.230,443,55512,6,0,0,1,46,78,50
1361951994.773,1361951994.773,248.207.142.6,206.239.30.155,993,4271,6,0,0,1,75,50,78
1361951994.837,1361951994.837,94.122.205.223,7.35.93.70,53,38692,17,32,0,1,241,57,50
1361951994.837,1361951994.837,7.35.157.29,160.81.101.18,41143,80,6,0,0,1,46,49,78
1361951994.837,1361951994.837,24.244.207.201,41.43.218.230,443,55529,6,0,0,1,46,78,50
1361951994.773,1361951994.773,248.117.255.125,248.207.48.41,53,7602,17,0,0,1,158,76,49
1361951998.421,1361951998.421,102.5.46.212,248.207.38.29,25122,53,17,32,0,1,72,57,50
1361951994.837,1361951994.837,7.35.157.29,160.81.101.18,26590,80,6,0,0,1,46,49,78
1361951994.837,1361951994.837,24.244.207.201,41.43.218.230,443,55531,6,0,0,1,46,78,50
1361951994.837,1361951994.837,67.15.192.52,41.43.197.33,54839,55364,6,32,0,1,52,57,50
1361951998.421,1361951998.421,191.158.255.193,7.35.93.125,53,63875,17,32,0,1,358,57,50
1361951994.837,1361951994.837,88.23.216.128,41.43.208.46,6890,12596,17,32,0,1,332,57,50
1361951994.837,1361951994.837,7.35.157.29,160.81.103.44,37213,80,6,0,0,1,46,50,78
1361951994.773,1361951994.773,248.207.48.41,69.86.27.243,2331,53,17,0,0,1,75,50,57
1361951994.773,1361951994.773,238.135.55.96,7.35.156.244,40036,63205,17,0,0,1,48,78,49
1361951994.837,1361951994.837,7.35.157.29,160.81.103.44,54725,80,6,0,0,1,46,50,78
1361951994.772,1361951994.772,216.84.74.71,41.43.218.146,3128,64911,6,0,0,1,46,50,50
1361951994.772,1361951994.772,176.17.242.188,41.43.215.7,30381,35288,6,32,0,1,46,57,50
1361951994.836,1361951994.836,7.35.157.34,205.221.140.10,32010,5222,6,0,0,1,46,50,57
1361951994.836,1361951994.836,248.207.48.41,127.80.158.104,35410,53,17,0,0,1,97,50,57
1361951994.772,1361951994.772,88.133.218.201,41.43.210.230,6881,1536,17,32,0,1,257,57,50
1361951994.836,1361951994.836,41.43.210.230,88.133.218.201,1536,6881,17,0,0,1,96,50,57
1361951998.420,1361951998.420,102.5.46.212,248.207.38.29,9744,53,17,32,0,1,72,57,50
1361951998.420,1361951998.420,248.207.48.41,160.85.186.194,39142,53,17,0,0,1,111,49,78
1361951994.836,1361951994.836,41.43.208.46,112.222.32.52,12596,24156,17,0,0,1,129,50,78
1361951994.836,1361951994.836,7.35.11.235,185.143.227.196,32657,53,17,0,0,1,78,49,57
1361951994.836,1361951994.836,125.242.174.23,7.35.157.46,48916,46417,17,32,0,1,49,57,50
1361951994.772,1361951994.772,64.227.190.143,7.35.157.46,43361,46417,17,32,0,1,50,57,50
